Date,Product_Name,State,Units_Sold,Stock_On_Hand,Selling_Price,Competitor_A_Price,Competitor_B_Price
2022-09-19,Cleanser,TX,19,151,25.0,35.0,18.0
2022-09-19,Cleanser,NY,17,147,25.0,35.0,18.0
2022-09-19,Cleanser,FL,16,213,25.0,35.0,18.0
2022-09-19,Cleanser,IL,21,111,25.0,35.0,18.0
2022-09-20,Sunscreen,CA,108,114,35.0,45.0,25.0
2022-09-20,Sunscreen,TX,102,339,35.0,45.0,25.0
2022-09-20,Sunscreen,NY,36,380,35.0,45.0,25.0
2022-09-20,Sunscreen,FL,80,487,35.0,45.0,25.0
2022-09-20,Sunscreen,IL,27,491,35.0,45.0,25.0
2022-09-20,Moisturizer,CA,22,106,50.0,60.0,35.0
2022-09-20,Moisturizer,TX,17,103,50.0,60.0,35.0
2022-09-20,Moisturizer,NY,30,225,50.0,60.0,35.0
2022-09-20,Moisturizer,FL,12,242,50.0,60.0,35.0
2022-09-20,Moisturizer,IL,29,325,50.0,60.0,35.0
2022-09-20,Toner,CA,14,78,30.0,40.0,20.0
2022-09-20,Toner,TX,10,68,30.0,40.0,20.0
2022-09-20,Toner,NY,15,165,30.0,40.0,20.0
2022-09-20,Toner,FL,8,218,30.0,40.0,20.0
2022-09-20,Toner,IL,13,174,30.0,40.0,20.0
2022-09-20,Face Serum,CA,12,170,75.0,90.0,55.0
2022-09-20,Face Serum,TX,9,124,75.0,90.0,55.0
2022-09-20,Face Serum,NY,12,102,75.0,90.0,55.0
2022-09-20,Face Serum,FL,8,49,75.0,90.0,55.0
2022-09-20,Face Serum,IL,8,127,75.0,90.0,55.0
2022-09-20,Cleanser,CA,14,140,25.0,35.0,18.0
2022-09-20,Cleanser,TX,21,130,25.0,35.0,18.0
2022-09-20,Cleanser,NY,18,129,25.0,35.0,18.0
2022-09-20,Cleanser,FL,18,195,25.0,35.0,18.0
2022-09-20,Cleanser,IL,24,87,25.0,35.0,18.0
2022-09-21,Sunscreen,CA,108,406,35.0,45.0,24.72
2022-09-21,Sunscreen,TX,85,254,35.0,45.0,24.72
2022-09-21,Sunscreen,NY,36,344,35.0,45.0,24.72
2022-09-21,Sunscreen,FL,117,370,35.0,45.0,24.72
2022-09-21,Sunscreen,IL,30,461,35.0,45.0,24.72
2022-09-21,Moisturizer,CA,24,82,50.0,60.0,35.42
2022-09-21,Moisturizer,TX,16,87,50.0,60.0,35.42
2022-09-21,Moisturizer,NY,34,191,50.0,60.0,35.42
2022-09-21,Moisturizer,FL,13,229,50.0,60.0,35.42
2022-09-21,Moisturizer,IL,29,296,50.0,60.0,35.42
2022-09-21,Toner,CA,12,66,30.0,40.0,19.81
2022-09-21,Toner,TX,9,59,30.0,40.0,19.81
2022-09-21,Toner,NY,18,147,30.0,40.0,19.81
2022-09-21,Toner,FL,9,209,30.0,40.0,19.81
2022-09-21,Toner,IL,14,160,30.0,40.0,19.81
2022-09-21,Face Serum,CA,10,160,75.0,90.0,55.48
2022-09-21,Face Serum,TX,9,115,75.0,90.0,55.48
2022-09-21,Face Serum,NY,11,91,75.0,90.0,55.48
2022-09-21,Face Serum,FL,8,41,75.0,90.0,55.48
2022-09-21,Face Serum,IL,8,119,75.0,90.0,55.48
2022-09-21,Cleanser,CA,20,120,25.0,35.0,17.96
2022-09-21,Cleanser,TX,18,112,25.0,35.0,17.96
2022-09-21,Cleanser,NY,20,109,25.0,35.0,17.96
2022-09-21,Cleanser,FL,14,181,25.0,35.0,17.96
2022-09-21,Cleanser,IL,19,68,25.0,35.0,17.96
2022-09-22,Sunscreen,CA,102,304,35.0,45.0,25.0
2022-09-22,Sunscreen,TX,85,169,35.0,45.0,25.0
2022-09-22,Sunscreen,NY,47,297,35.0,45.0,25.0
2022-09-22,Sunscreen,FL,134,236,35.0,45.0,25.0
2022-09-22,Sunscreen,IL,31,430,35.0,45.0,25.0
2022-09-22,Moisturizer,CA,21,361,50.0,60.0,35.0
2022-09-22,Moisturizer,TX,19,368,50.0,60.0,35.0
2022-09-22,Moisturizer,NY,30,161,50.0,60.0,35.0
2022-09-22,Moisturizer,FL,11,218,50.0,60.0,35.0
2022-09-22,Moisturizer,IL,36,260,50.0,60.0,35.0
2022-09-22,Toner,CA,13,53,30.0,40.0,20.0
2022-09-22,Toner,TX,12,247,30.0,40.0,20.0
2022-09-22,Toner,NY,17,130,30.0,40.0,20.0
2022-09-22,Toner,FL,10,199,30.0,40.0,20.0
2022-09-22,Toner,IL,13,147,30.0,40.0,20.0
2022-09-22,Face Serum,CA,12,148,75.0,90.0,55.0
2022-09-22,Face Serum,TX,10,105,75.0,90.0,55.0
2022-09-22,Face Serum,NY,12,79,75.0,90.0,55.0
2022-09-22,Face Serum,FL,10,181,75.0,90.0,55.0
2022-09-22,Face Serum,IL,9,110,75.0,90.0,55.0
2022-09-22,Cleanser,CA,17,103,25.0,35.0,18.0
2022-09-22,Cleanser,TX,22,90,25.0,35.0,18.0
2022-09-22,Cleanser,NY,19,90,25.0,35.0,18.0
2022-09-22,Cleanser,FL,17,164,25.0,35.0,18.0
2022-09-22,Cleanser,IL,29,289,25.0,35.0,18.0
2022-09-23,Sunscreen,CA,97,207,35.0,45.0,25.0
2022-09-23,Sunscreen,TX,118,451,35.0,45.0,25.0
2022-09-23,Sunscreen,NY,43,254,35.0,45.0,25.0
2022-09-23,Sunscreen,FL,119,117,35.0,45.0,25.0
2022-09-23,Sunscreen,IL,37,393,35.0,45.0,25.0
2022-09-23,Moisturizer,CA,27,334,50.0,60.0,35.0
2022-09-23,Moisturizer,TX,17,351,50.0,60.0,35.0
2022-09-23,Moisturizer,NY,30,131,50.0,60.0,35.0
2022-09-23,Moisturizer,FL,13,205,50.0,60.0,35.0
2022-09-23,Moisturizer,IL,38,222,50.0,60.0,35.0
2022-09-23,Toner,CA,12,241,30.0,40.0,20.0
2022-09-23,Toner,TX,13,234,30.0,40.0,20.0
2022-09-23,Toner,NY,20,110,30.0,40.0,20.0
2022-09-23,Toner,FL,12,187,30.0,40.0,20.0
2022-09-23,Toner,IL,15,132,30.0,40.0,20.0
2022-09-23,Face Serum,CA,12,136,75.0,90.0,55.0
2022-09-23,Face Serum,TX,11,94,75.0,90.0,55.0
2022-09-23,Face Serum,NY,13,66,75.0,90.0,55.0
2022-09-23,Face Serum,FL,11,170,75.0,90.0,55.0
2022-09-23,Face Serum,IL,14,96,75.0,90.0,55.0
2022-09-23,Cleanser,CA,20,83,25.0,35.0,18.0
2022-09-23,Cleanser,TX,23,67,25.0,35.0,18.0
2022-09-23,Cleanser,NY,24,66,25.0,35.0,18.0
2022-09-23,Cleanser,FL,21,143,25.0,35.0,18.0
2022-09-23,Cleanser,IL,23,266,25.0,35.0,18.0
2022-09-24,Sunscreen,CA,119,488,35.0,45.0,25.0
2022-09-24,Sunscreen,TX,97,354,35.0,45.0,25.0
2022-09-24,Sunscreen,NY,51,203,35.0,45.0,25.0
2022-09-24,Sunscreen,FL,117,400,35.0,45.0,25.0
2022-09-24,Sunscreen,IL,36,357,35.0,45.0,25.0
2022-09-24,Moisturizer,CA,24,310,50.0,60.0,35.0
2022-09-24,Moisturizer,TX,19,332,50.0,60.0,35.0
2022-09-24,Moisturizer,NY,36,95,50.0,60.0,35.0
2022-09-24,Moisturizer,FL,18,187,50.0,60.0,35.0
2022-09-24,Moisturizer,IL,42,180,50.0,60.0,35.0
2022-09-24,Toner,CA,16,225,30.0,40.0,20.0
2022-09-24,Toner,TX,13,221,30.0,40.0,20.0
2022-09-24,Toner,NY,20,90,30.0,40.0,20.0
2022-09-24,Toner,FL,13,174,30.0,40.0,20.0
2022-09-24,Toner,IL,17,115,30.0,40.0,20.0
2022-09-24,Face Serum,CA,14,122,75.0,90.0,55.0
2022-09-24,Face Serum,TX,13,81,75.0,90.0,55.0
2022-09-24,Face Serum,NY,16,50,75.0,90.0,55.0
2022-09-24,Face Serum,FL,9,161,75.0,90.0,55.0
2022-09-24,Face Serum,IL,16,80,75.0,90.0,55.0
2022-09-24,Cleanser,CA,21,62,25.0,35.0,18.0
2022-09-24,Cleanser,TX,27,290,25.0,35.0,18.0
2022-09-24,Cleanser,NY,28,288,25.0,35.0,18.0
2022-09-24,Cleanser,FL,31,112,25.0,35.0,18.0
2022-09-24,Cleanser,IL,26,240,25.0,35.0,18.0
2022-09-25,Sunscreen,CA,121,367,35.0,45.0,25.0
2022-09-25,Sunscreen,TX,96,258,35.0,45.0,25.0
2022-09-25,Sunscreen,NY,42,161,35.0,45.0,25.0
2022-09-25,Sunscreen,FL,120,280,35.0,45.0,25.0
2022-09-25,Sunscreen,IL,34,323,35.0,45.0,25.0
2022-09-25,Moisturizer,CA,23,287,50.0,60.0,35.0
2022-09-25,Moisturizer,TX,18,314,50.0,60.0,35.0
2022-09-25,Moisturizer,NY,40,355,50.0,60.0,35.0
2022-09-25,Moisturizer,FL,15,172,50.0,60.0,35.0
2022-09-25,Moisturizer,IL,44,136,50.0,60.0,35.0
2022-09-25,Toner,CA,15,210,30.0,40.0,20.0
2022-09-25,Toner,TX,13,208,30.0,40.0,20.0
2022-09-25,Toner,NY,19,71,30.0,40.0,20.0
2022-09-25,Toner,FL,11,163,30.0,40.0,20.0
2022-09-25,Toner,IL,16,99,30.0,40.0,20.0
2022-09-25,Face Serum,CA,12,110,75.0,90.0,55.0
2022-09-25,Face Serum,TX,10,71,75.0,90.0,55.0
2022-09-25,Face Serum,NY,12,188,75.0,90.0,55.0
2022-09-25,Face Serum,FL,12,149,75.0,90.0,55.0
2022-09-25,Face Serum,IL,12,68,75.0,90.0,55.0
2022-09-25,Cleanser,CA,24,288,25.0,35.0,18.0
2022-09-25,Cleanser,TX,28,262,25.0,35.0,18.0
2022-09-25,Cleanser,NY,20,268,25.0,35.0,18.0
2022-09-25,Cleanser,FL,19,93,25.0,35.0,18.0
2022-09-25,Cleanser,IL,35,205,25.0,35.0,18.0
2022-09-26,Sunscreen,CA,102,265,35.0,45.0,25.0
2022-09-26,Sunscreen,TX,77,181,35.0,45.0,25.0
2022-09-26,Sunscreen,NY,34,127,35.0,45.0,25.0
2022-09-26,Sunscreen,FL,91,189,35.0,45.0,25.0
2022-09-26,Sunscreen,IL,30,293,35.0,45.0,25.0
2022-09-26,Moisturizer,CA,16,271,50.0,60.0,35.0
2022-09-26,Moisturizer,TX,12,302,50.0,60.0,35.0
2022-09-26,Moisturizer,NY,24,331,50.0,60.0,35.0
2022-09-26,Moisturizer,FL,11,161,50.0,60.0,35.0
2022-09-26,Moisturizer,IL,28,108,50.0,60.0,35.0
2022-09-26,Toner,CA,11,199,30.0,40.0,20.0
2022-09-26,Toner,TX,9,199,30.0,40.0,20.0
2022-09-26,Toner,NY,12,59,30.0,40.0,20.0
2022-09-26,Toner,FL,10,153,30.0,40.0,20.0
2022-09-26,Toner,IL,13,86,30.0,40.0,20.0
2022-09-26,Face Serum,CA,10,100,75.0,90.0,55.0
2022-09-26,Face Serum,TX,9,62,75.0,90.0,55.0
2022-09-26,Face Serum,NY,12,176,75.0,90.0,55.0
2022-09-26,Face Serum,FL,9,140,75.0,90.0,55.0
2022-09-26,Face Serum,IL,9,59,75.0,90.0,55.0
2022-09-26,Cleanser,CA,15,273,25.0,35.0,18.0
2022-09-26,Cleanser,TX,16,246,25.0,35.0,18.0
2022-09-26,Cleanser,NY,17,251,25.0,35.0,18.0
2022-09-26,Cleanser,FL,17,76,25.0,35.0,18.0
2022-09-26,Cleanser,IL,23,182,25.0,35.0,18.0
2022-09-27,Sunscreen,CA,101,164,35.0,45.0,25.0
2022-09-27,Sunscreen,TX,67,114,35.0,45.0,25.0
2022-09-27,Sunscreen,NY,39,488,35.0,45.0,25.0
2022-09-27,Sunscreen,FL,83,106,35.0,45.0,25.0
2022-09-27,Sunscreen,IL,33,260,35.0,45.0,25.0
2022-09-27,Moisturizer,CA,18,253,50.0,60.0,35.0
2022-09-27,Moisturizer,TX,17,285,50.0,60.0,35.0
2022-09-27,Moisturizer,NY,25,306,50.0,60.0,35.0
2022-09-27,Moisturizer,FL,14,147,50.0,60.0,35.0
2022-09-27,Moisturizer,IL,28,380,50.0,60.0,35.0
2022-09-27,Toner,CA,11,188,30.0,40.0,20.0
2022-09-27,Toner,TX,10,189,30.0,40.0,20.0
2022-09-27,Toner,NY,12,247,30.0,40.0,20.0
2022-09-27,Toner,FL,10,143,30.0,40.0,20.0
2022-09-27,Toner,IL,16,70,30.0,40.0,20.0
2022-09-27,Face Serum,CA,14,86,75.0,90.0,55.0
2022-09-27,Face Serum,TX,9,53,75.0,90.0,55.0
2022-09-27,Face Serum,NY,14,162,75.0,90.0,55.0
2022-09-27,Face Serum,FL,8,132,75.0,90.0,55.0
2022-09-27,Face Serum,IL,10,49,75.0,90.0,55.0
2022-09-27,Cleanser,CA,16,257,25.0,35.0,18.0
2022-09-27,Cleanser,TX,20,226,25.0,35.0,18.0
2022-09-27,Cleanser,NY,19,232,25.0,35.0,18.0
2022-09-27,Cleanser,FL,16,310,25.0,35.0,18.0
2022-09-27,Cleanser,IL,22,160,25.0,35.0,18.0
2022-09-28,Sunscreen,CA,92,472,35.0,45.0,25.42
2022-09-28,Sunscreen,TX,86,428,35.0,45.0,25.42
2022-09-28,Sunscreen,NY,37,451,35.0,45.0,25.42
2022-09-28,Sunscreen,FL,106,400,35.0,45.0,25.42
2022-09-28,Sunscreen,IL,31,229,35.0,45.0,25.42
2022-09-28,Moisturizer,CA,19,234,50.0,60.0,34.39
2022-09-28,Moisturizer,TX,20,265,50.0,60.0,34.39
2022-09-28,Moisturizer,NY,34,272,50.0,60.0,34.39
2022-09-28,Moisturizer,FL,14,133,50.0,60.0,34.39
2022-09-28,Moisturizer,IL,35,345,50.0,60.0,34.39
2022-09-28,Toner,CA,12,176,30.0,40.0,20.29
2022-09-28,Toner,TX,14,175,30.0,40.0,20.29
2022-09-28,Toner,NY,18,229,30.0,40.0,20.29
2022-09-28,Toner,FL,11,132,30.0,40.0,20.29
2022-09-28,Toner,IL,15,55,30.0,40.0,20.29
2022-09-28,Face Serum,CA,11,75,75.0,90.0,54.19
2022-09-28,Face Serum,TX,9,44,75.0,90.0,54.19
2022-09-28,Face Serum,NY,12,150,75.0,90.0,54.19
2022-09-28,Face Serum,FL,7,125,75.0,90.0,54.19
2022-09-28,Face Serum,IL,10,189,75.0,90.0,54.19
2022-09-28,Cleanser,CA,17,240,25.0,35.0,18.06
2022-09-28,Cleanser,TX,21,205,25.0,35.0,18.06
2022-09-28,Cleanser,NY,21,211,25.0,35.0,18.06
2022-09-28,Cleanser,FL,16,294,25.0,35.0,18.06
2022-09-28,Cleanser,IL,26,134,25.0,35.0,18.06
2022-09-29,Sunscreen,CA,111,361,35.0,45.0,25.0
2022-09-29,Sunscreen,TX,81,347,35.0,45.0,25.0
2022-09-29,Sunscreen,NY,44,407,35.0,45.0,25.0
2022-09-29,Sunscreen,FL,110,290,35.0,45.0,25.0
2022-09-29,Sunscreen,IL,32,197,35.0,45.0,25.0
2022-09-29,Moisturizer,CA,20,214,50.0,60.0,35.0
2022-09-29,Moisturizer,TX,18,247,50.0,60.0,35.0
2022-09-29,Moisturizer,NY,30,242,50.0,60.0,35.0
2022-09-29,Moisturizer,FL,12,121,50.0,60.0,35.0
2022-09-29,Moisturizer,IL,34,311,50.0,60.0,35.0
2022-09-29,Toner,CA,14,162,30.0,40.0,20.0
2022-09-29,Toner,TX,12,163,30.0,40.0,20.0
2022-09-29,Toner,NY,17,212,30.0,40.0,20.0
2022-09-29,Toner,FL,11,121,30.0,40.0,20.0
2022-09-29,Toner,IL,15,240,30.0,40.0,20.0
2022-09-29,Face Serum,CA,13,62,75.0,90.0,55.0
2022-09-29,Face Serum,TX,11,183,75.0,90.0,55.0
2022-09-29,Face Serum,NY,16,134,75.0,90.0,55.0
2022-09-29,Face Serum,FL,10,115,75.0,90.0,55.0
2022-09-29,Face Serum,IL,12,177,75.0,90.0,55.0
2022-09-29,Cleanser,CA,22,218,25.0,35.0,18.0
2022-09-29,Cleanser,TX,23,182,25.0,35.0,18.0
2022-09-29,Cleanser,NY,21,190,25.0,35.0,18.0
2022-09-29,Cleanser,FL,23,271,25.0,35.0,18.0
2022-09-29,Cleanser,IL,17,117,25.0,35.0,18.0
2022-09-30,Sunscreen,CA,128,233,35.0,47.96,25.0
2022-09-30,Sunscreen,TX,79,268,35.0,47.96,25.0
2022-09-30,Sunscreen,NY,39,368,35.0,47.96,25.0
2022-09-30,Sunscreen,FL,119,171,35.0,47.96,25.0
2022-09-30,Sunscreen,IL,39,158,35.0,47.96,25.0
2022-09-30,Moisturizer,CA,22,192,50.0,55.89,35.0
2022-09-30,Moisturizer,TX,22,225,50.0,55.89,35.0
2022-09-30,Moisturizer,NY,39,203,50.0,55.89,35.0
2022-09-30,Moisturizer,FL,14,107,50.0,55.89,35.0
2022-09-30,Moisturizer,IL,39,272,50.0,55.89,35.0
2022-09-30,Toner,CA,15,147,30.0,37.82,20.0
2022-09-30,Toner,TX,11,152,30.0,37.82,20.0
2022-09-30,Toner,NY,19,193,30.0,37.82,20.0
2022-09-30,Toner,FL,13,108,30.0,37.82,20.0
2022-09-30,Toner,IL,13,227,30.0,37.82,20.0
2022-09-30,Face Serum,CA,11,51,75.0,89.32,55.0
2022-09-30,Face Serum,TX,11,172,75.0,89.32,55.0
2022-09-30,Face Serum,NY,14,120,75.0,89.32,55.0
2022-09-30,Face Serum,FL,9,106,75.0,89.32,55.0
2022-09-30,Face Serum,IL,12,165,75.0,89.32,55.0
2022-09-30,Cleanser,CA,20,198,25.0,37.55,18.0
2022-09-30,Cleanser,TX,20,162,25.0,37.55,18.0
2022-09-30,Cleanser,NY,23,167,25.0,37.55,18.0
2022-09-30,Cleanser,FL,18,253,25.0,37.55,18.0
2022-09-30,Cleanser,IL,25,92,25.0,37.55,18.0
2022-10-01,Sunscreen,CA,69,164,34.66,45.0,25.0
2022-10-01,Sunscreen,TX,69,199,34.66,45.0,25.0
2022-10-01,Sunscreen,NY,23,345,34.66,45.0,25.0
2022-10-01,Sunscreen,FL,80,491,34.66,45.0,25.0
2022-10-01,Sunscreen,IL,25,133,34.66,45.0,25.0
2022-10-01,Moisturizer,CA,23,169,51.06,45.0,35.0
2022-10-01,Moisturizer,TX,17,208,51.06,45.0,35.0
2022-10-01,Moisturizer,NY,35,168,51.06,45.0,35.0
2022-10-01,Moisturizer,FL,15,92,51.06,45.0,35.0
2022-10-01,Moisturizer,IL,49,223,51.06,45.0,35.0
2022-10-01,Toner,CA,18,129,30.17,40.0,20.0
2022-10-01,Toner,TX,16,136,30.17,40.0,20.0
2022-10-01,Toner,NY,23,170,30.17,40.0,20.0
2022-10-01,Toner,FL,11,97,30.17,40.0,20.0
2022-10-01,Toner,IL,19,208,30.17,40.0,20.0
2022-10-01,Face Serum,CA,24,177,73.11,90.0,55.0
2022-10-01,Face Serum,TX,14,158,73.11,90.0,55.0
2022-10-01,Face Serum,NY,27,93,73.11,90.0,55.0
2022-10-01,Face Serum,FL,14,92,73.11,90.0,55.0
2022-10-01,Face Serum,IL,16,149,73.11,90.0,55.0
2022-10-01,Cleanser,CA,34,164,25.38,35.0,18.0
2022-10-01,Cleanser,TX,41,121,25.38,35.0,18.0
2022-10-01,Cleanser,NY,38,129,25.38,35.0,18.0
2022-10-01,Cleanser,FL,29,224,25.38,35.0,18.0
2022-10-01,Cleanser,IL,39,303,25.38,35.0,18.0
2022-10-02,Sunscreen,CA,58,106,35.0,45.0,25.0
2022-10-02,Sunscreen,TX,66,133,35.0,45.0,25.0
2022-10-02,Sunscreen,NY,21,324,35.0,45.0,25.0
2022-10-02,Sunscreen,FL,75,416,35.0,45.0,25.0
2022-10-02,Sunscreen,IL,20,113,35.0,45.0,25.0
2022-10-02,Moisturizer,CA,31,138,50.0,60.0,35.0
2022-10-02,Moisturizer,TX,25,183,50.0,60.0,35.0
2022-10-02,Moisturizer,NY,54,114,50.0,60.0,35.0
2022-10-02,Moisturizer,FL,20,372,50.0,60.0,35.0
2022-10-02,Moisturizer,IL,63,160,50.0,60.0,35.0
2022-10-02,Toner,CA,18,111,30.0,40.0,20.0
2022-10-02,Toner,TX,14,122,30.0,40.0,20.0
2022-10-02,Toner,NY,22,148,30.0,40.0,20.0
2022-10-02,Toner,FL,11,86,30.0,40.0,20.0
2022-10-02,Toner,IL,15,193,30.0,40.0,20.0
2022-10-02,Face Serum,CA,17,160,75.0,90.0,55.0
2022-10-02,Face Serum,TX,16,142,75.0,90.0,55.0
2022-10-02,Face Serum,NY,28,65,75.0,90.0,55.0
2022-10-02,Face Serum,FL,12,80,75.0,90.0,55.0
2022-10-02,Face Serum,IL,19,130,75.0,90.0,55.0
2022-10-02,Cleanser,CA,26,138,25.0,35.0,18.0
2022-10-02,Cleanser,TX,32,89,25.0,35.0,18.0
2022-10-02,Cleanser,NY,27,102,25.0,35.0,18.0
2022-10-02,Cleanser,FL,30,194,25.0,35.0,18.0
2022-10-02,Cleanser,IL,36,267,25.0,35.0,18.0
2022-10-03,Sunscreen,CA,53,453,35.0,45.0,25.0
2022-10-03,Sunscreen,TX,43,490,35.0,45.0,25.0
2022-10-03,Sunscreen,NY,15,309,35.0,45.0,25.0
2022-10-03,Sunscreen,FL,59,357,35.0,45.0,25.0
2022-10-03,Sunscreen,IL,12,101,35.0,45.0,25.0
2022-10-03,Moisturizer,CA,21,117,50.0,60.0,35.0
2022-10-03,Moisturizer,TX,21,162,50.0,60.0,35.0
2022-10-03,Moisturizer,NY,37,377,50.0,60.0,35.0
2022-10-03,Moisturizer,FL,20,352,50.0,60.0,35.0
2022-10-03,Moisturizer,IL,46,114,50.0,60.0,35.0
2022-10-03,Toner,CA,13,98,30.0,40.0,20.0
2022-10-03,Toner,TX,10,112,30.0,40.0,20.0
2022-10-03,Toner,NY,14,134,30.0,40.0,20.0
2022-10-03,Toner,FL,10,76,30.0,40.0,20.0
2022-10-03,Toner,IL,13,180,30.0,40.0,20.0
2022-10-03,Face Serum,CA,14,146,75.0,90.0,55.0
2022-10-03,Face Serum,TX,12,130,75.0,90.0,55.0
2022-10-03,Face Serum,NY,16,49,75.0,90.0,55.0
2022-10-03,Face Serum,FL,9,71,75.0,90.0,55.0
2022-10-03,Face Serum,IL,13,117,75.0,90.0,55.0
2022-10-03,Cleanser,CA,20,118,25.0,35.0,18.0
2022-10-03,Cleanser,TX,26,63,25.0,35.0,18.0
2022-10-03,Cleanser,NY,23,79,25.0,35.0,18.0
2022-10-03,Cleanser,FL,23,171,25.0,35.0,18.0
2022-10-03,Cleanser,IL,27,240,25.0,35.0,18.0
2022-10-04,Sunscreen,CA,48,405,35.0,45.0,25.0
2022-10-04,Sunscreen,TX,45,445,35.0,45.0,25.0
2022-10-04,Sunscreen,NY,21,288,35.0,45.0,25.0
2022-10-04,Sunscreen,FL,46,311,35.0,45.0,25.0
2022-10-04,Sunscreen,IL,15,486,35.0,45.0,25.0
2022-10-04,Moisturizer,CA,26,91,50.0,60.0,35.0
2022-10-04,Moisturizer,TX,26,136,50.0,60.0,35.0
2022-10-04,Moisturizer,NY,46,331,50.0,60.0,35.0
2022-10-04,Moisturizer,FL,19,333,50.0,60.0,35.0
2022-10-04,Moisturizer,IL,37,377,50.0,60.0,35.0
2022-10-04,Toner,CA,10,88,30.0,40.0,20.0
2022-10-04,Toner,TX,11,101,30.0,40.0,20.0
2022-10-04,Toner,NY,14,120,30.0,40.0,20.0
2022-10-04,Toner,FL,10,66,30.0,40.0,20.0
2022-10-04,Toner,IL,13,167,30.0,40.0,20.0
2022-10-04,Face Serum,CA,17,129,75.0,90.0,55.0
2022-10-04,Face Serum,TX,10,120,75.0,90.0,55.0
2022-10-04,Face Serum,NY,18,181,75.0,90.0,55.0
2022-10-04,Face Serum,FL,12,59,75.0,90.0,55.0
2022-10-04,Face Serum,IL,15,102,75.0,90.0,55.0
2022-10-04,Cleanser,CA,23,95,25.0,35.0,18.0
2022-10-04,Cleanser,TX,29,284,25.0,35.0,18.0
2022-10-04,Cleanser,NY,22,307,25.0,35.0,18.0
2022-10-04,Cleanser,FL,19,152,25.0,35.0,18.0
2022-10-04,Cleanser,IL,23,217,25.0,35.0,18.0
2022-10-05,Sunscreen,CA,52,353,35.0,45.0,25.0
2022-10-05,Sunscreen,TX,44,401,35.0,45.0,25.0
2022-10-05,Sunscreen,NY,23,265,35.0,45.0,25.0
2022-10-05,Sunscreen,FL,58,253,35.0,45.0,25.0
2022-10-05,Sunscreen,IL,16,470,35.0,45.0,25.0
2022-10-05,Moisturizer,CA,26,365,50.0,60.0,35.0
2022-10-05,Moisturizer,TX,31,105,50.0,60.0,35.0
2022-10-05,Moisturizer,NY,46,285,50.0,60.0,35.0
2022-10-05,Moisturizer,FL,18,315,50.0,60.0,35.0
2022-10-05,Moisturizer,IL,53,324,50.0,60.0,35.0
2022-10-05,Toner,CA,15,73,30.0,40.0,20.0
2022-10-05,Toner,TX,11,90,30.0,40.0,20.0
2022-10-05,Toner,NY,16,104,30.0,40.0,20.0
2022-10-05,Toner,FL,12,54,30.0,40.0,20.0
2022-10-05,Toner,IL,11,156,30.0,40.0,20.0
2022-10-05,Face Serum,CA,15,114,75.0,90.0,55.0
2022-10-05,Face Serum,TX,15,105,75.0,90.0,55.0
2022-10-05,Face Serum,NY,17,164,75.0,90.0,55.0
2022-10-05,Face Serum,FL,13,46,75.0,90.0,55.0
2022-10-05,Face Serum,IL,13,89,75.0,90.0,55.0
2022-10-05,Cleanser,CA,22,73,25.0,35.0,18.0
2022-10-05,Cleanser,TX,26,258,25.0,35.0,18.0
2022-10-05,Cleanser,NY,27,280,25.0,35.0,18.0
2022-10-05,Cleanser,FL,23,129,25.0,35.0,18.0
2022-10-05,Cleanser,IL,30,187,25.0,35.0,18.0
2022-10-06,Sunscreen,CA,70,283,35.0,45.0,25.0
2022-10-06,Sunscreen,TX,59,342,35.0,45.0,25.0
2022-10-06,Sunscreen,NY,17,248,35.0,45.0,25.0
2022-10-06,Sunscreen,FL,60,193,35.0,45.0,25.0
2022-10-06,Sunscreen,IL,23,447,35.0,45.0,25.0
2022-10-06,Moisturizer,CA,29,336,50.0,60.0,35.0
2022-10-06,Moisturizer,TX,33,372,50.0,60.0,35.0
2022-10-06,Moisturizer,NY,46,239,50.0,60.0,35.0
2022-10-06,Moisturizer,FL,20,295,50.0,60.0,35.0
2022-10-06,Moisturizer,IL,60,264,50.0,60.0,35.0
2022-10-06,Toner,CA,13,60,30.0,40.0,20.0
2022-10-06,Toner,TX,13,77,30.0,40.0,20.0
2022-10-06,Toner,NY,18,86,30.0,40.0,20.0
2022-10-06,Toner,FL,12,242,30.0,40.0,20.0
2022-10-06,Toner,IL,15,141,30.0,40.0,20.0
2022-10-06,Face Serum,CA,20,94,75.0,90.0,55.0
2022-10-06,Face Serum,TX,15,90,75.0,90.0,55.0
2022-10-06,Face Serum,NY,18,146,75.0,90.0,55.0
2022-10-06,Face Serum,FL,15,181,75.0,90.0,55.0
2022-10-06,Face Serum,IL,16,73,75.0,90.0,55.0
2022-10-06,Cleanser,CA,24,299,25.0,35.0,18.0
2022-10-06,Cleanser,TX,23,235,25.0,35.0,18.0
2022-10-06,Cleanser,NY,23,257,25.0,35.0,18.0
2022-10-06,Cleanser,FL,28,101,25.0,35.0,18.0
2022-10-06,Cleanser,IL,37,150,25.0,35.0,18.0
2022-10-07,Sunscreen,CA,59,224,35.0,45.0,24.91
2022-10-07,Sunscreen,TX,46,296,35.0,45.0,24.91
2022-10-07,Sunscreen,NY,19,229,35.0,45.0,24.91
2022-10-07,Sunscreen,FL,73,120,35.0,45.0,24.91
2022-10-07,Sunscreen,IL,15,432,35.0,45.0,24.91
2022-10-07,Moisturizer,CA,29,307,50.0,60.0,35.06
